Date,Time,Temperature,Humidity
23.04.2024,16:30:00,8.97924,48.8599
23.04.2024,17:00:00,7.60928,54.0888
23.04.2024,17:30:00,9.62882,46.6789
23.04.2024,18:00:00,9.62882,45.9799
23.04.2024,18:30:00,10.6789,42.8785
23.04.2024,19:00:00,12.3077,38.0998
23.04.2024,19:30:00,12.359,37.4893
23.04.2024,20:00:00,12.0684,37.4893
23.04.2024,20:30:00,10.5788,41.859
23.04.2024,21:00:00,11.5678,39.3086
23.04.2024,21:30:00,10.2979,43.4295
23.04.2024,22:00:00,9.64835,45.9188
23.04.2024,22:30:00,9.59951,46.569
23.04.2024,23:00:00,9.26984,47.7793
23.04.2024,23:30:00,8.55922,49.91
24.04.2024,00:00:00,7.93895,51.9399
24.04.2024,00:30:00,5.54823,61.3599
24.04.2024,01:00:00,5.60928,61.2592
24.04.2024,01:30:00,6.15873,58.779
24.04.2024,02:00:00,6.42979,57.0986
24.04.2024,02:30:00,6.62759,55.9096
24.04.2024,03:00:00,6.25885,56.9887
24.04.2024,03:30:00,6.58852,55.3495
24.04.2024,04:00:00,5.83883,57.819
24.04.2024,04:30:00,5.68987,57.8694
24.04.2024,05:00:00,5.8779,56.9093
24.04.2024,05:30:00,7.81929,48.5897
24.04.2024,06:00:00,6.01954,56.2088
24.04.2024,06:30:00,6.35897,55.1587
24.04.2024,07:00:00,9.24786,44.0293
24.04.2024,07:30:00,9.8486,42.9289
24.04.2024,08:00:00,10.5177,40.6487
24.04.2024,08:30:00,10.5397,41.16
24.04.2024,09:00:00,10.569,40.4487
24.04.2024,09:30:00,9.94872,42.0696
24.04.2024,10:00:00,11.0085,38.1197
24.04.2024,10:30:00,9.79976,41.2393
24.04.2024,11:00:00,8.23932,47.12
24.04.2024,11:30:00,8.07814,48.1792
24.04.2024,12:00:00,10.5397,40.5586
24.04.2024,12:30:00,9.44811,44.3086
24.04.2024,13:00:00,9.91941,42.619
24.04.2024,13:30:00,11.1184,39.8291
24.04.2024,14:00:00,10.188,43.3486
24.04.2024,14:30:00,11.7998,36.9093
24.04.2024,15:00:00,11.0598,39.9191
24.04.2024,15:30:00,11.199,39.0293
24.04.2024,16:00:00,12.0879,37.7686
24.04.2024,16:30:00,12.188,37.6587
24.04.2024,17:00:00,11.1477,40.5891
24.04.2024,17:30:00,12.2076,36.7796
24.04.2024,18:00:00,9.3895,45.899
24.04.2024,18:30:00,11.8681,38.9698
24.04.2024,19:00:00,12.4176,37.2589
24.04.2024,19:30:00,11.3578,39.7589
24.04.2024,20:00:00,11.2186,40.1587
24.04.2024,20:30:00,10.0977,42.1291
24.04.2024,21:00:00,8.97924,46.4789
24.04.2024,21:30:00,9.17949,44.8886
24.04.2024,22:00:00,9.44811,43.7897
24.04.2024,22:30:00,9.44811,44.7497
24.04.2024,23:00:00,8.26862,49.449
24.04.2024,23:30:00,7.15995,52.4695
25.04.2024,00:00:00,8.28816,48.6996
25.04.2024,00:30:00,5.98779,60.8394
25.04.2024,01:00:00,4.4591,66.0394
25.04.2024,01:30:00,3.61905,65.6487
25.04.2024,02:00:00,3.11844,67.3886
25.04.2024,02:30:00,2.14896,72.2985
25.04.2024,03:00:00,2.96947,63.4096
25.04.2024,03:30:00,1.85836,67.41
25.04.2024,04:00:00,2.00977,66.2088
25.04.2024,04:30:00,1.81929,67.6694
25.04.2024,05:00:00,1.39927,73.2295
25.04.2024,05:30:00,1.90965,66.5888
25.04.2024,06:00:00,2.3199,63.3089
25.04.2024,06:30:00,2.32967,62.8388
25.04.2024,07:00:00,2.11966,61.9795
25.04.2024,07:30:00,3.05983,46.9887
25.04.2024,08:00:00,3.05983,48.75
25.04.2024,08:30:00,3.34799,46.2988
25.04.2024,09:00:00,3.89988,45.7799
25.04.2024,09:30:00,3.52869,43.2891
25.04.2024,10:00:00,4.18803,41.2592
25.04.2024,10:30:00,4.00977,44.3697
25.04.2024,11:00:00,3.79976,45.8791
25.04.2024,11:30:00,3.35775,54.0186
25.04.2024,12:00:00,3.54823,56.9093
25.04.2024,12:30:00,4.50794,47.5992
25.04.2024,13:00:00,4.89866,46.5598
25.04.2024,13:30:00,4.57875,50.4594
25.04.2024,14:00:00,5.0989,45.8394
25.04.2024,14:30:00,5.0696,49.8993
25.04.2024,15:00:00,4.23932,56.16
25.04.2024,15:30:00,4.28816,54.7985
25.04.2024,16:00:00,5.91941,42.1398
25.04.2024,16:30:00,5.26984,45.8288
25.04.2024,17:00:00,5.47985,44.6596
25.04.2024,17:30:00,5.26984,45.7189
25.04.2024,18:00:00,4,54.8687
25.04.2024,18:30:00,4.75946,49.7894
25.04.2024,19:00:00,3.13797,64.8199
25.04.2024,19:30:00,3.72894,62.5687
25.04.2024,20:00:00,3.90965,63.1685
25.04.2024,20:30:00,3.62882,65.9585
25.04.2024,21:00:00,3.20879,69.4887
25.04.2024,21:30:00,3.71917,67.909
25.04.2024,22:00:00,2.04884,72.2787
25.04.2024,22:30:00,-0.542125,77.1093
25.04.2024,23:00:00,-0.742369,79.0995
25.04.2024,23:30:00,-0.710623,77.1993
26.04.2024,00:00:00,-1.00122,80.0687
26.04.2024,00:30:00,-1.3602,82.9594
26.04.2024,01:00:00,-1.40171,83.4997
26.04.2024,01:30:00,-1.47009,85.5098
26.04.2024,02:00:00,-1.6801,84.9298
26.04.2024,02:30:00,-1.71184,85.4991
26.04.2024,03:00:00,-1.69231,87.12
26.04.2024,03:30:00,-1.79243,87.149
26.04.2024,04:00:00,-1.69231,86.9185
26.04.2024,04:30:00,-1.53114,85.5495
26.04.2024,05:00:00,-1.43101,87.8098
26.04.2024,05:30:00,-1.72161,88.8492
26.04.2024,06:00:00,-1.50183,88.5485
26.04.2024,06:30:00,-1.10134,86.8895
26.04.2024,07:00:00,-1.07204,86.9887
26.04.2024,07:30:00,-0.610501,86.0195
26.04.2024,08:00:00,0.319902,83.6493
26.04.2024,08:30:00,0.429792,84.7085
26.04.2024,09:00:00,0.688644,83.37
26.04.2024,09:30:00,1.15995,79.8596
26.04.2024,10:00:00,1.47985,78.08
26.04.2024,10:30:00,1.18925,80.3297
26.04.2024,11:00:00,1.7094,78.0693
26.04.2024,11:30:00,0.617826,82.8892
26.04.2024,12:00:00,0.368742,85.9997
26.04.2024,12:30:00,1.11844,81.3294
26.04.2024,13:00:00,-0.310135,86.6987
26.04.2024,13:30:00,-0.901099,91.5995
26.04.2024,14:00:00,-0.371185,88.1288
26.04.2024,14:30:00,-0.451771,88.1685
26.04.2024,15:00:00,0.927961,82.0085
26.04.2024,15:30:00,0.0976799,83.7393
26.04.2024,16:00:00,0.239316,84.33
26.04.2024,16:30:00,-0.351649,86.2088
26.04.2024,17:00:00,1.44811,80.2686
26.04.2024,17:30:00,1.63858,77.7091
26.04.2024,18:00:00,1.30891,78.9591
26.04.2024,18:30:00,0.849817,79.6398
26.04.2024,19:00:00,1.11844,80.8288
26.04.2024,19:30:00,-0.500611,86.0699
26.04.2024,20:00:00,-1.25031,90.2793
26.04.2024,20:30:00,-1.46032,92.239
26.04.2024,21:00:00,-1.41148,92.619
26.04.2024,21:30:00,-1.71184,94.3498
26.04.2024,22:00:00,-1.67033,93.6386
26.04.2024,22:30:00,-1.53114,93.8294
26.04.2024,23:00:00,-1.75092,95.29
26.04.2024,23:30:00,-1.65079,95.0687
27.04.2024,00:00:00,-1.78022,95.8898
27.04.2024,00:30:00,-1.74115,95.1389
27.04.2024,01:00:00,-1.85104,96.2698
27.04.2024,01:30:00,-1.96093,96.1493
27.04.2024,02:00:00,-1.98046,96.4286
27.04.2024,02:30:00,-1.96093,95.7692
27.04.2024,03:00:00,-2.13187,96.0195
27.04.2024,03:30:00,-2.1221,96.0897
27.04.2024,04:00:00,-2.1514,96.2286
27.04.2024,04:30:00,-2.09035,95.3587
27.04.2024,05:00:00,-1.74115,93.3486
27.04.2024,05:30:00,-1.78022,94.5299
27.04.2024,06:00:00,-1.85104,95.4197
27.04.2024,06:30:00,-1.57021,93.5195
27.04.2024,07:00:00,-1.39194,94.3193
27.04.2024,07:30:00,-1.16239,94.5589
27.04.2024,08:00:00,-0.840049,93.7897
27.04.2024,08:30:00,1.02808,84.5696
27.04.2024,09:00:00,0.749695,84.7497
27.04.2024,09:30:00,0.319902,86.5186
27.04.2024,10:00:00,-0.0805863,88.4493
27.04.2024,10:30:00,0.429792,87.4588
27.04.2024,11:00:00,0.949939,82.819
27.04.2024,11:30:00,0.759463,84.7192
27.04.2024,12:00:00,0.65934,85.609
27.04.2024,12:30:00,0.588522,85.29
27.04.2024,13:00:00,0.319902,86.659
27.04.2024,13:30:00,0.468864,87.1398
27.04.2024,14:00:00,0.239316,88.0495
27.04.2024,14:30:00,-1.00122,91.8086
27.04.2024,15:00:00,-0.390721,91.2393
27.04.2024,15:30:00,0.989011,85.0397
27.04.2024,16:00:00,2.15873,81.16
27.04.2024,16:30:00,-0.280831,89.1499
27.04.2024,17:00:00,4.55922,69.6596
27.04.2024,17:30:00,6.11966,59.159
27.04.2024,18:00:00,6.97924,56.5293
27.04.2024,18:30:00,1.33822,80.4792
27.04.2024,19:00:00,1.19902,82.5198
27.04.2024,19:30:00,0.139194,87.529
27.04.2024,20:00:00,-0.642247,89.2399
27.04.2024,20:30:00,-0.500611,88.2692
27.04.2024,21:00:00,0.20757,87.3092
27.04.2024,21:30:00,0.278388,85.6395
27.04.2024,22:00:00,-0.0219783,87.5488
27.04.2024,22:30:00,-0.0219783,87.8587
27.04.2024,23:00:00,0.717949,85.5296
27.04.2024,23:30:00,0.608058,85.7494
28.04.2024,00:00:00,0.129426,87.4786
28.04.2024,00:30:00,0.0488398,89.0293
28.04.2024,01:00:00,0.00976777,89.0491
28.04.2024,01:30:00,0.0293038,89.3391
28.04.2024,02:00:00,0.239316,88.6096
28.04.2024,02:30:00,-0.112332,89.5085
28.04.2024,03:00:00,-0.332113,90.0794
28.04.2024,03:30:00,-0.141636,90.3495
28.04.2024,04:00:00,-0.551893,91.3599
28.04.2024,04:30:00,-0.310135,90.9096
28.04.2024,05:00:00,-0.710623,90.9493
28.04.2024,05:30:00,-0.371185,88.8599
28.04.2024,06:00:00,0.00976777,87.1398
28.04.2024,06:30:00,-0.241758,89.6688
28.04.2024,07:00:00,0.26862,88.1593
28.04.2024,07:30:00,0.949939,82.439
28.04.2024,08:00:00,2.35897,77.0085
28.04.2024,08:30:00,2.29792,76.2698
28.04.2024,09:00:00,1.90965,77.9792
28.04.2024,09:30:00,1.58974,79.7787
28.04.2024,10:00:00,1.8486,78.4295
28.04.2024,10:30:00,2.46886,76.83
28.04.2024,11:00:00,3.10867,74.0995
28.04.2024,11:30:00,2.36874,77.2985
28.04.2024,12:00:00,1.32845,81.7292
28.04.2024,12:30:00,3.04762,72.9991
28.04.2024,13:00:00,3.95849,66.6789
28.04.2024,13:30:00,6.1685,48.0891
28.04.2024,14:00:00,5.05983,51.369
28.04.2024,14:30:00,5.32845,47.6893
28.04.2024,15:00:00,4.76923,50.29
28.04.2024,15:30:00,6.1978,43.869
28.04.2024,16:00:00,7.11844,41.5293
28.04.2024,16:30:00,6.87912,41.5797
28.04.2024,17:00:00,7.0989,38.4493
28.04.2024,17:30:00,6.88889,39.7192
28.04.2024,18:00:00,8.07814,38.3089
28.04.2024,18:30:00,7.77778,40.1786
28.04.2024,19:00:00,7.19902,43.4799
28.04.2024,19:30:00,7.12821,43.5897
28.04.2024,20:00:00,7.97802,39.9893
28.04.2024,20:30:00,7.51893,42.6893
28.04.2024,21:00:00,6.71795,45.0488
28.04.2024,21:30:00,8.35897,37.529
28.04.2024,22:00:00,4.55922,56.5995
28.04.2024,22:30:00,5.2381,53.2585
28.04.2024,23:00:00,4.99878,53.9286
28.04.2024,23:30:00,5.15995,51.8697
29.04.2024,00:00:00,5.10867,51.3889
29.04.2024,00:30:00,4.95971,52.4496
29.04.2024,01:00:00,5.36996,49.6688
29.04.2024,01:30:00,4.86935,51.5888
29.04.2024,02:00:00,4.95971,51.0699
29.04.2024,02:30:00,4.43956,54.6596
29.04.2024,03:00:00,4.55922,53.9591
29.04.2024,03:30:00,3.68987,58.3288
29.04.2024,04:00:00,3.4188,57.5488
29.04.2024,04:30:00,3.18926,58.2189
29.04.2024,05:00:00,3.01831,57.9487
29.04.2024,05:30:00,2.47863,60.8394
29.04.2024,06:00:00,2.46886,60.4197
29.04.2024,06:30:00,2.87912,55.8486
29.04.2024,07:00:00,2.84982,57.0299
29.04.2024,07:30:00,2.56899,59.9588
29.04.2024,08:00:00,2.3199,61.569
29.04.2024,08:30:00,2.98901,56.7399
29.04.2024,09:00:00,3.03785,56.859
29.04.2024,09:30:00,2.6398,61.1386
29.04.2024,10:00:00,3.00855,56.9887
29.04.2024,10:30:00,2.55922,62.79
29.04.2024,11:00:00,3.20879,56.7094
29.04.2024,11:30:00,2.82784,60.1496
29.04.2024,12:00:00,2.6398,62.8098
29.04.2024,12:30:00,2.49817,64.1087
29.04.2024,13:00:00,2.56899,65.1999
29.04.2024,13:30:00,2.779,64.8092
29.04.2024,14:00:00,2.90842,64.5192
29.04.2024,14:30:00,2.69841,66.7491
29.04.2024,15:00:00,3.24786,62.4786
29.04.2024,15:30:00,2.82784,67.12
29.04.2024,16:00:00,2.98901,66.4087
29.04.2024,16:30:00,3.14774,65.9997
29.04.2024,17:00:00,2.66911,69.3086
29.04.2024,17:30:00,3.08913,65.6792
29.04.2024,18:00:00,3.65812,64.4795
29.04.2024,18:30:00,3.66789,63.2097
29.04.2024,19:00:00,3.86813,61.6499
29.04.2024,19:30:00,1.35775,72.5488
29.04.2024,20:00:00,-1.37241,86.0699
29.04.2024,20:30:00,-1.94139,89.1392
29.04.2024,21:00:00,-1.99023,89.4887
29.04.2024,21:30:00,-2.35165,91.5186
29.04.2024,22:00:00,-2.66178,92.12
29.04.2024,22:30:00,-3.02076,94.2995
29.04.2024,23:00:00,-3.26007,94.6291
29.04.2024,23:30:00,-3.26007,94.2292
30.04.2024,00:00:00,-3.47009,93.5592
30.04.2024,00:30:00,-3.81197,91.9689
30.04.2024,01:00:00,-4.33211,91.7995
30.04.2024,01:30:00,-4.74237,92.1093
30.04.2024,02:00:00,-4.84005,92.2497
30.04.2024,02:30:00,-5.20147,92.819
30.04.2024,03:00:00,-5.42125,94.0995
30.04.2024,03:30:00,-5.70208,93.6386
30.04.2024,04:00:00,-5.94139,92.5397
30.04.2024,04:30:00,-5.96093,90.0794
30.04.2024,05:00:00,-6.07082,90.3495
30.04.2024,05:30:00,-6.27106,88.9286
30.04.2024,06:00:00,-6.64225,88.4799
30.04.2024,06:30:00,-6.5812,88.0891
30.04.2024,07:00:00,-6.86203,86.8788
30.04.2024,07:30:00,-7.1917,86.8987
30.04.2024,08:00:00,-7.21123,90.699
30.04.2024,08:30:00,-7.30159,90.7998
30.04.2024,09:00:00,-7.33089,89.9786
30.04.2024,09:30:00,-7.40171,88.8095
30.04.2024,10:00:00,-7.35043,89.0888
30.04.2024,10:30:00,-7.44078,88.8797
30.04.2024,11:00:00,-7.47009,86.3996
30.04.2024,11:30:00,-7.37241,84.7192
30.04.2024,12:00:00,-7.23077,84.8596
30.04.2024,12:30:00,-7.44078,83.7988
30.04.2024,13:00:00,-7.20147,83.5699
30.04.2024,13:30:00,-7.16239,82.8098
30.04.2024,14:00:00,-6.85226,84.4292
30.04.2024,14:30:00,-6.88156,86.369
30.04.2024,15:00:00,-6.55189,85.8593
30.04.2024,15:30:00,-6.28083,81.9887
30.04.2024,16:00:00,-6.25153,85.3892
30.04.2024,16:30:00,-6,84.1499
30.04.2024,17:00:00,-6.21001,84.449
30.04.2024,17:30:00,-6.13187,84.3987
30.04.2024,18:00:00,-6.41026,82.1886
30.04.2024,18:30:00,-6.72039,82.8785
30.04.2024,19:00:00,-6.73016,79.359
30.04.2024,19:30:00,-7.12088,81.5491
30.04.2024,20:00:00,-6.99145,77.2695
30.04.2024,20:30:00,-7.28205,81.4896
30.04.2024,21:00:00,-7.4823,83.0495
30.04.2024,21:30:00,-7.99023,83.1395
30.04.2024,22:00:00,-7.91209,81.279
30.04.2024,22:30:00,-8.40049,84.5391
30.04.2024,23:00:00,-8.38095,80.0488
30.04.2024,23:30:00,-8.24176,78.3089
01.05.2024,00:00:00,-8.27106,78.8599
01.05.2024,00:30:00,-8.37118,77.2695
01.05.2024,01:00:00,-8.05128,75.3297
01.05.2024,01:30:00,-8.06105,75.1496
01.05.2024,02:00:00,-8.17094,77.8495
01.05.2024,02:30:00,-8.1221,81.7598
01.05.2024,03:00:00,-8.1514,82.7991
01.05.2024,03:30:00,-8.19048,81.8987
01.05.2024,04:00:00,-8.17094,83.4585
01.05.2024,04:30:00,-8.20024,86.7094
01.05.2024,05:00:00,-8.26129,87.5885
01.05.2024,05:30:00,-8.23199,89.04
01.05.2024,06:00:00,-8.19048,89.8794
01.05.2024,06:30:00,-8.17094,91.3187
01.05.2024,07:00:00,-8.1514,91.0592
01.05.2024,07:30:00,-8,90.0092
01.05.2024,08:00:00,-7.84127,89.5085
01.05.2024,08:30:00,-7.74115,89.7787
01.05.2024,09:00:00,-7.84127,89.7299
01.05.2024,09:30:00,-7.56044,88.8385
01.05.2024,10:00:00,-7.5116,87.7991
01.05.2024,10:30:00,-7.27228,86.6087
01.05.2024,11:00:00,-7.20147,87.2497
01.05.2024,11:30:00,-7.44078,85.8791
01.05.2024,12:00:00,-7.17216,84.7589
01.05.2024,12:30:00,-6.92064,83.9499
01.05.2024,13:00:00,-7.1917,83.3089
01.05.2024,13:30:00,-7.06227,81.6499
01.05.2024,14:00:00,-6.97192,81.1493
01.05.2024,14:30:00,-6.442,79.4185
01.05.2024,15:00:00,-6.71062,83.0998
01.05.2024,15:30:00,-6.5812,82.3794
01.05.2024,16:00:00,-6.85226,80.2091
01.05.2024,16:30:00,-6.88156,79.4093
01.05.2024,17:00:00,-7.03053,78.8385
01.05.2024,17:30:00,-7.09158,80.5388
01.05.2024,18:00:00,-7.00122,76.5095
01.05.2024,18:30:00,-6.92064,75.6487
01.05.2024,19:00:00,-6.99145,75.1587
01.05.2024,19:30:00,-7.27228,75.6288
01.05.2024,20:00:00,-7.31136,75.4991
01.05.2024,20:30:00,-7.27228,73.8095
01.05.2024,21:00:00,-7.62149,73.5089
01.05.2024,21:30:00,-7.5116,76.2286
01.05.2024,22:00:00,-7.49206,78.6798
01.05.2024,22:30:00,-7.41148,77.819
01.05.2024,23:00:00,-7.44078,78.4096
01.05.2024,23:30:00,-7.31136,77.4588
02.05.2024,00:00:00,-7.38217,80.58
02.05.2024,00:30:00,-7.37241,84.2995
02.05.2024,01:00:00,-7.21123,84.2186
02.05.2024,01:30:00,-7.35043,84.5391
02.05.2024,02:00:00,-7.37241,85.1389
02.05.2024,02:30:00,-7.45055,85.4197
02.05.2024,03:00:00,-7.5116,83.5592
02.05.2024,03:30:00,-7.45055,84.6596
02.05.2024,04:00:00,-7.47009,84.6093
02.05.2024,04:30:00,-7.5409,84.2598
02.05.2024,05:00:00,-7.52137,84.8199
02.05.2024,05:30:00,-7.49206,83.3089
02.05.2024,06:00:00,-7.38217,83.7393
02.05.2024,06:30:00,-7.37241,83.37
02.05.2024,07:00:00,-7.28205,82.9792
02.05.2024,07:30:00,-7.28205,84.5788
02.05.2024,08:00:00,-7.16239,83.1395
02.05.2024,08:30:00,-7.24054,82.6587
02.05.2024,09:00:00,-7.31136,82.2695
02.05.2024,09:30:00,-7.25031,80.2991
02.05.2024,10:00:00,-7.24054,79.1194
02.05.2024,10:30:00,-7.16239,77.6389
02.05.2024,11:00:00,-7.14042,76.369
02.05.2024,11:30:00,-7.17216,75.699
02.05.2024,12:00:00,-7.06227,75.609
02.05.2024,12:30:00,-7.14042,75.29
02.05.2024,13:00:00,-6.85226,74.8886
02.05.2024,13:30:00,-6.76191,73.6493
02.05.2024,14:00:00,-7.09158,73.9194
02.05.2024,14:30:00,-7.03053,71.9399
02.05.2024,15:00:00,-7.16239,72.2192
02.05.2024,15:30:00,-7.12088,71.1294
02.05.2024,16:00:00,-7.34066,70.6288
02.05.2024,16:30:00,-7.33089,70.3694
02.05.2024,17:00:00,-7.14042,69.3391
02.05.2024,17:30:00,-7.47009,71.6392
02.05.2024,18:00:00,-7.41148,68.2799
02.05.2024,18:30:00,-7.27228,70.4289
02.05.2024,19:00:00,-7.5116,70.0992
02.05.2024,19:30:00,-7.84127,70.7998
02.05.2024,20:00:00,-8.10012,70.4594
02.05.2024,20:30:00,-8.26129,70.8486
02.05.2024,21:00:00,-8.38095,72.0589
02.05.2024,21:30:00,-8.69109,72.8098
02.05.2024,22:00:00,-8.88156,74.2292
02.05.2024,22:30:00,-8.96215,76.4591
02.05.2024,23:00:00,-9.06227,75.1297
02.05.2024,23:30:00,-8.99145,73.8385
03.05.2024,00:00:00,-8.88156,74.6093
03.05.2024,00:30:00,-8.94017,75.5296
03.05.2024,01:00:00,-8.86203,75.9295
03.05.2024,01:30:00,-8.88156,75.8898
03.05.2024,02:00:00,-8.82051,75.029
03.05.2024,02:30:00,-8.74237,74.5299
03.05.2024,03:00:00,-8.60073,70.4792
03.05.2024,03:30:00,-8.54213,70.9096
03.05.2024,04:00:00,-8.57143,71.8987
03.05.2024,04:30:00,-8.53236,72.619
03.05.2024,05:00:00,-8.442,72.1886
03.05.2024,05:30:00,-8.43223,70.87
03.05.2024,06:00:00,-8.34188,72.1291
03.05.2024,06:30:00,-8.30037,71.8498
03.05.2024,07:00:00,-8.23199,70.8288
03.05.2024,07:30:00,-8.1221,69.739
03.05.2024,08:00:00,-8.02198,69.3498
03.05.2024,08:30:00,-7.5116,67.7091
03.05.2024,09:00:00,-7.4823,64.91
03.05.2024,09:30:00,-7.1917,59.3391
03.05.2024,10:00:00,-6.92064,63.8492
03.05.2024,10:30:00,-7.07204,61.369
03.05.2024,11:00:00,-7.00122,63.2295
03.05.2024,11:30:00,-7.13065,62.9289
03.05.2024,12:00:00,-7.12088,64.6093
03.05.2024,12:30:00,-6.46154,63.8385
03.05.2024,13:00:00,-6.76191,63.3196
03.05.2024,13:30:00,-6.68132,65.2488
03.05.2024,14:00:00,-6.45177,63.5897
03.05.2024,14:30:00,-6.51038,62.79
03.05.2024,15:00:00,-6.08059,61.859
03.05.2024,15:30:00,-6.20024,63.4997
03.05.2024,16:00:00,-5.39194,58.0296
03.05.2024,16:30:00,-5.01099,56.4087
03.05.2024,17:00:00,-4.91087,60.29
03.05.2024,17:30:00,-5.72161,59.5299
03.05.2024,18:00:00,-5.00122,59.0491
03.05.2024,18:30:00,-5.47009,59.7695
03.05.2024,19:00:00,-5.24054,60.8593
03.05.2024,19:30:00,-5.39194,59.0186
03.05.2024,20:00:00,-5.56044,60.9386
03.05.2024,20:30:00,-5.70208,59.3788
03.05.2024,21:00:00,-6.17094,61.7399
03.05.2024,21:30:00,-6.25153,62.8297
03.05.2024,22:00:00,-6.6105,63.9789
03.05.2024,22:30:00,-6.48107,61.3385
03.05.2024,23:00:00,-6.72039,64.8886
03.05.2024,23:30:00,-7.20147,67.8892
04.05.2024,00:00:00,-7.75092,63.2097
04.05.2024,00:30:00,-7.78022,63.8492
04.05.2024,01:00:00,-7.92186,66.0897
04.05.2024,01:30:00,-7.88034,67.2497
04.05.2024,02:00:00,-7.99023,64.1896
04.05.2024,02:30:00,-7.75092,66.5888
04.05.2024,03:00:00,-7.74115,73.0891
04.05.2024,03:30:00,-7.84127,71.54
04.05.2024,04:00:00,-7.96093,74.2292
04.05.2024,04:30:00,-8.02198,73.4799
04.05.2024,05:00:00,-8.1514,72.7091
04.05.2024,05:30:00,-8.07082,71.8193
04.05.2024,06:00:00,-8.06105,74.7894
04.05.2024,06:30:00,-8.03175,69.8397
04.05.2024,07:00:00,-8.05128,74.3498
04.05.2024,07:30:00,-7.96093,74.0888
04.05.2024,08:00:00,-7.98046,71.54
04.05.2024,08:30:00,-8.09035,72.7091
04.05.2024,09:00:00,-7.89011,68.3593
04.05.2024,09:30:00,-7.75092,66.25
04.05.2024,10:00:00,-7.64103,69.0293
04.05.2024,10:30:00,-7.43101,68.0891
04.05.2024,11:00:00,-7.49206,67.3596
04.05.2024,11:30:00,-7.44078,66.4087
04.05.2024,12:00:00,-7.25031,65.0992
04.05.2024,12:30:00,-7.33089,65.1389
04.05.2024,13:00:00,-7.16239,64.4597
04.05.2024,13:30:00,-6.72039,64.3697
04.05.2024,14:00:00,-6.06105,60.409
04.05.2024,14:30:00,-5.89011,62.2299
04.05.2024,15:00:00,-5.15018,62.0589
04.05.2024,15:30:00,-6.72039,64.6993
04.05.2024,16:00:00,-5.18193,60.1587
04.05.2024,16:30:00,-5.27228,60.3587
04.05.2024,17:00:00,-5.32112,59.4185
04.05.2024,17:30:00,-5.01099,59.6291
04.05.2024,18:00:00,-5.47009,58.7988
04.05.2024,18:30:00,-5.18193,58.2387
04.05.2024,19:00:00,-5.87057,60.2488
04.05.2024,19:30:00,-5.6801,59.8397
04.05.2024,20:00:00,-5.76068,59.2094
04.05.2024,20:30:00,-5.6801,61.8391
04.05.2024,21:00:00,-6.20024,65.2793
04.05.2024,21:30:00,-6.1514,64.0186
04.05.2024,22:00:00,-6.9011,67.439
04.05.2024,22:30:00,-7.06227,65.2289
04.05.2024,23:00:00,-7.30159,67.619
04.05.2024,23:30:00,-7.47009,67.8098
05.05.2024,00:00:00,-7.74115,70.0885
05.05.2024,00:30:00,-7.91209,71.5995
05.05.2024,01:00:00,-7.92186,73.0189
05.05.2024,01:30:00,-8.03175,73.8889
05.05.2024,02:00:00,-8.24176,79.7085
05.05.2024,02:30:00,-8.2906,81.3492
05.05.2024,03:00:00,-8.38095,80.2091
05.05.2024,03:30:00,-8.68132,82.8098
05.05.2024,04:00:00,-8.5812,82.0696
05.05.2024,04:30:00,-8.69109,82.6999
05.05.2024,05:00:00,-8.81075,82.2985
05.05.2024,05:30:00,-8,78.2585
05.05.2024,06:00:00,-7.71184,75.3785
05.05.2024,06:30:00,-6.71062,72.1398
05.05.2024,07:00:00,-7.45055,73.4188
05.05.2024,07:30:00,-7.49206,73.75
05.05.2024,08:00:00,-6.20024,69.8291
05.05.2024,08:30:00,-5.94139,68.2097
05.05.2024,09:00:00,-6.96215,75.0794
05.05.2024,09:30:00,-6.06105,69.939
05.05.2024,10:00:00,-7.75092,76.3385
05.05.2024,10:30:00,-7.10134,75.1496
05.05.2024,11:00:00,-6.86203,72.3489
05.05.2024,11:30:00,-5.99023,65.3297
05.05.2024,12:00:00,-6.11233,66.54
05.05.2024,12:30:00,-5.4823,64.5589
05.05.2024,13:00:00,-5.70208,64.7695
05.05.2024,13:30:00,-4.46154,63.1395
05.05.2024,14:00:00,-3.95116,60.6197
05.05.2024,14:30:00,-3.95116,58.7592
05.05.2024,15:00:00,-3.69231,57.7091
05.05.2024,15:30:00,-4.8718,59.5986
05.05.2024,16:00:00,-3.42125,53.869
05.05.2024,16:30:00,-3.08181,51.4499
05.05.2024,17:00:00,-2.06105,49.4185
05.05.2024,17:30:00,-2.06105,49.04
05.05.2024,18:00:00,-2.13187,50.5693
05.05.2024,18:30:00,-2.85226,51.369
05.05.2024,19:00:00,-1.69231,47.0498
05.05.2024,19:30:00,-4,52.3596
05.05.2024,20:00:00,-4,54.8397
05.05.2024,20:30:00,-3.25031,53.6096
05.05.2024,21:00:00,-3.64103,51.5797
05.05.2024,21:30:00,-3.63126,54.1987
05.05.2024,22:00:00,-4.11233,53.08
05.05.2024,22:30:00,-4.68132,56.859
05.05.2024,23:00:00,-4.79121,59.0598
05.05.2024,23:30:00,-5.89011,67.0192
06.05.2024,00:00:00,-6.1514,67.0589
06.05.2024,00:30:00,-6.59097,72.6694
06.05.2024,01:00:00,-7.07204,75.3098
06.05.2024,01:30:00,-6.96215,71.5797
06.05.2024,02:00:00,-6.96215,72.6999
